name,lat,lng,rating,types
Franprix,48.88654789999999,2.3709623,3.3,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Le Barlu,48.8848604,2.3712924,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Croustipâte,48.88610310000001,2.3715656,2.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chicken Spot,48.88543929999999,2.365562699999999,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.88557360000001,2.365326400000001,2.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Le Formidable,48.88273899999999,2.370716,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Subway,48.882749,2.370845,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Lunch Club,48.8828382,2.3711616,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Carrefour City,48.8824524,2.3707122,3.7,"['supermarket', 'grocery_or_supermarket', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
McDonald's,48.8821988,2.370597,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
BRASSERIE O PARC,48.8873719,2.367324200000001,4.1,"['liquor_store', 'bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Péniche Antipode,48.88646850000001,2.3753792,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Gourmet Royal,48.8820213,2.3710988,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.88217909999999,2.3667924,2.9,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
La Chope,48.8817446,2.3657555,4.4,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Le Bastringue,48.887985,2.3769736,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le taulier,48.8827928,2.3708395,4.1,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
La Criée La Villette Paris 19,48.8881968,2.3784726,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Renaissance,48.8858812,2.378302399999999,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Péniche Antipode,48.88646850000001,2.3753792,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Croustipâte,48.88610310000001,2.3715656,2.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Flavors of Flanders,48.8859831,2.3714196,4.3,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Le Barlu,48.8848604,2.3712924,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Dakota Lounge - Paris,48.8843419,2.3768245,3.6,"['restaurant', 'bar', 'night_club', 'food', 'point_of_interest', 'establishment']"
Le fontenoy,48.88437949999999,2.3772433,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.88654789999999,2.3709623,3.3,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Baraquai,48.88488350000001,2.3707922,4.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Facefood,48.88462779999999,2.3778393,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Hang'art,48.8877741,2.3764751,4.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Au canal 8,48.8847079,2.3698529,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Lunch Club,48.8828382,2.3711616,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Subway,48.882749,2.370845,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Formidable,48.88273899999999,2.370716,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Sushi Mod,48.8819171,2.3741708,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
KIEZ Kanal,48.88739990000001,2.3791271,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Atlantide,48.8830308,2.3809725,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Bastringue,48.887985,2.3769736,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
La Criée La Villette Paris 19,48.8881968,2.3784726,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Poissonnerie Vent et Marée - Paris,48.884933,2.380323999999999,4.1,"['grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Belushi's Paris (Canal),48.88850499999999,2.3790066,3.9,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Renaissance,48.8858812,2.378302399999999,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Cedars Restaurant,48.8856276,2.380461,4.5,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Carrefour city,48.88477589999999,2.379987299999999,3.0,"['supermarket', 'grocery_or_supermarket', 'bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Muki Sushi,48.88502289999999,2.3803983,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']"
PHO 19,48.8852285,2.380779999999999,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Franprix,48.8843813,2.3796854,3.3,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Facefood,48.88462779999999,2.3778393,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Fresh Food,48.885565,2.3816657,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le fontenoy,48.88437949999999,2.3772433,4.4,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
L'Arlequin,48.88465739999999,2.381455799999999,3.8,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Cathay House,48.88559469999999,2.3819216,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']"
KIEZ Kanal,48.88739990000001,2.3791271,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Mountain,48.8867874,2.3814382,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Dakota Lounge - Paris,48.8843419,2.3768245,3.6,"['restaurant', 'night_club', 'bar', 'point_of_interest', 'food', 'establishment']"
Franprix,48.88746,2.380249999999999,3.3,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
L'Atlantide,48.8830308,2.3809725,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Poissonnerie Vent et Marée - Paris,48.884933,2.380323999999999,4.1,"['grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Domino's Pizza Paris 19 - Jaurès,48.8874404,2.3887215,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
"La Marmite d’Afrique, restaurant social et solidaire",48.88527999999999,2.3833053,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Cathay House,48.88559469999999,2.3819216,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Fresh Food,48.885565,2.3816657,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Méditerranée,48.8870841,2.386013199999999,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8848194,2.3869779,3.5,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
L'Arlequin,48.88465739999999,2.381455799999999,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Mountain,48.8867874,2.3814382,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
PHO 19,48.8852285,2.380779999999999,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
McDonald's,48.8832999,2.385455299999999,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Cedars Restaurant,48.8856276,2.380461,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Jardin,48.8831488,2.3852315,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Muki Sushi,48.88502289999999,2.3803983,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Carrefour City,48.88786,2.386445,3.7,"['supermarket', 'grocery_or_supermarket', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Yoshida,48.8874568,2.3873816,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Carrefour city,48.88477589999999,2.379987299999999,3.0,"['supermarket', 'grocery_or_supermarket', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8843813,2.3796854,3.3,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
TABAC LE RALLYE - Point Nickel,48.88341769999999,2.3879566,3.8,"['atm', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Hôtel Restaurant Au Boeuf Couronné,48.888027,2.391022,4.2,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']"
Délices Wok,48.888125,2.3914164,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8861453,2.3916051,3.3,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Domino's Pizza Paris 19 - Jaurès,48.8874404,2.3887215,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pearl'in,48.88623459999999,2.3929417,3.9,"['cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
SARL Sofama,48.88751389999999,2.3922042,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
TABAC LE RALLYE - Point Nickel,48.88341769999999,2.3879566,3.8,"['atm', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Papy Youda,48.8842849,2.389977,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8848194,2.3869779,3.5,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
O'Woks,48.88348389999999,2.3886444,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Yoshida,48.8874568,2.3873816,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café Jean,48.8878441,2.3888054,4.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Suite Ristorante,48.8847903,2.3925425,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Shinzzo Manin,48.8848215,2.3926116,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
TenBis (by halaech),48.8832368,2.3887212,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Smash Smash,48.8881554,2.389254,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Méditerranée,48.8870841,2.386013199999999,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
O'Sushi,48.8881725,2.389468299999999,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Tradition Gourmande,48.8864901,2.3929175,3.9,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Nina Sushi Manin,48.88579300000001,2.3933773,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Hôtel Restaurant Au Boeuf Couronné,48.888027,2.391022,4.2,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8861453,2.3916051,3.3,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Délices Wok,48.888125,2.3914164,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Pearl'in,48.88623459999999,2.3929417,3.9,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
SARL Sofama,48.88751389999999,2.3922042,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Nina Sushi Manin,48.88579300000001,2.3933773,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Tradition Gourmande,48.8864901,2.3929175,3.9,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Shinzzo Manin,48.8848215,2.3926116,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Suite Ristorante,48.8847903,2.3925425,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Intermarché EXPRESS Paris,48.88543960000001,2.3969086,3.7,"['supermarket', 'liquor_store', 'grocery_or_supermarket', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Chez Arnaud,48.8873259,2.3925899,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Carrefour City,48.8881237,2.3923534,3.7,"['supermarket', 'grocery_or_supermarket', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Papy Youda,48.8842849,2.389977,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
McDonald's,48.8884932,2.3927987,3.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Danube,48.88227559999999,2.3931202,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Domino's Pizza Paris 19 - Jaurès,48.8874404,2.3887215,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
O'Sushi,48.8881725,2.389468299999999,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Smash Smash,48.8881554,2.389254,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
O'Woks,48.88348389999999,2.3886444,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café Jean,48.8878441,2.3888054,4.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Sarl Carole,48.8859708,2.4007061,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Intermarché EXPRESS Paris,48.88543960000001,2.3969086,3.7,"['supermarket', 'liquor_store', 'grocery_or_supermarket', 'bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Rest Coeur Relais IDF,48.88858099999999,2.399341799999999,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Nina Sushi Manin,48.88579300000001,2.3933773,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Pearl'in,48.88623459999999,2.3929417,3.9,"['bakery', 'store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Au Royal Couscous,48.88557290000001,2.4040382,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
La Tradition Gourmande,48.8864901,2.3929175,3.9,"['bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Pouilly-Reuilly,48.88467430000001,2.403608600000001,4.2,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Le Pré en Bulles,48.88585300000001,2.4006311,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Tib's,48.886278,2.393717,4.0,"['meal_takeaway', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Shinzzo Manin,48.8848215,2.3926116,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Must,48.8897273,2.4015441,4.5,"['store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
La Suite Ristorante,48.8847903,2.3925425,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Chick' N Braisé,48.88973920000001,2.4016043,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Tabac de la Porte Chaumont,48.8861891,2.3941296,3.4,"['bar', 'store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
KAROKANE,48.88654059999999,2.4003478,5.0,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
Buongustaio,48.88467989999999,2.4008993,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Pré de chez vous,48.88730349999999,2.4007605,4.8,"['restaurant', 'point_of_interest', 'food', 'establishment']"
OBU Organisation des Burgers Unis,48.8856623,2.402373899999999,4.8,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Amutti,48.88570439999999,2.402385199999999,4.9,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Sarl Carole,48.8859708,2.4007061,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Lakshmi,48.88939,2.403504,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Au Royal Couscous,48.88557290000001,2.4040382,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Ramen,48.8893183,2.4064642,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Pouilly-Reuilly,48.88467430000001,2.403608600000001,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Pré en Bulles,48.88585300000001,2.4006311,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Rest Coeur Relais IDF,48.88858099999999,2.399341799999999,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chick' N Braisé,48.88973920000001,2.4016043,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Fujiyama,48.8856932,2.404796300000001,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Carrefour City,48.8853407,2.4043503,3.7,"['supermarket', 'grocery_or_supermarket', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
